timestamp_s,landmark,x_m,y_m,z_m,visibility
0.000000,LEFT_HIP,0.05215882137417793,0.00022912723943591118,0.11372155696153641,0.9999754428863525
0.000000,RIGHT_HIP,-0.04878898337483406,-0.004549878649413586,-0.11192983388900757,0.9999904632568359
0.000000,LEFT_KNEE,-0.02799338288605213,0.3736491799354553,0.20003829896450043,0.7057923078536987
0.000000,RIGHT_KNEE,0.11274722963571548,0.294597327709198,-0.2530252933502197,0.9987149238586426
0.000000,LEFT_ANKLE,-0.21166756749153137,0.5233206748962402,0.4462108314037323,0.7181326746940613
0.000000,RIGHT_ANKLE,0.17978356778621674,0.6570757627487183,-0.18503324687480927,0.9986729621887207
0.000000,LEFT_HEEL,-0.24936196208000183,0.5397960543632507,0.47861891984939575,0.8134162425994873
0.000000,RIGHT_HEEL,0.19225841760635376,0.6861038208007812,-0.2124813199043274,0.9943379759788513
0.000000,LEFT_FOOT_INDEX,-0.18256935477256775,0.6012585759162903,0.5023823380470276,0.7843757271766663
0.000000,RIGHT_FOOT_INDEX,0.3054666519165039,0.6859667897224426,-0.28802672028541565,0.9969004392623901
0.016802,NOSE,0.1501917988061905,-0.5502252578735352,-0.24371649324893951,0.9992125034332275
0.016802,LEFT_EYE_INNER,0.14843204617500305,-0.5817986726760864,-0.23993152379989624,0.9989591240882874
0.016802,LEFT_EYE,0.15078838169574738,-0.5823882222175598,-0.22783946990966797,0.9991134405136108
0.016802,LEFT_EYE_OUTER,0.1497734785079956,-0.5828601121902466,-0.23200295865535736,0.9993687272071838
0.016802,RIGHT_EYE_INNER,0.1444377899169922,-0.5936533212661743,-0.280386745929718,0.9993202686309814
0.016802,RIGHT_EYE,0.14539335668087006,-0.5904480218887329,-0.29421496391296387,0.9995226263999939
0.016802,RIGHT_EYE_OUTER,0.1497693806886673,-0.5798745155334473,-0.27251335978507996,0.9996067881584167
0.016802,LEFT_EAR,0.09500298649072647,-0.6078135967254639,-0.1357046663761139,0.9997287392616272
0.016802,RIGHT_EAR,0.03005080111324787,-0.5635825991630554,-0.2569482624530792,0.999395489692688
0.016802,MOUTH_LEFT,0.13895760476589203,-0.5531830191612244,-0.19175027310848236,0.9996591210365295
0.016802,MOUTH_RIGHT,0.12135546654462814,-0.5201568603515625,-0.25394201278686523,0.9997318387031555
0.016802,LEFT_SHOULDER,0.09737023711204529,-0.47719183564186096,0.04091861471533775,0.9999428987503052
0.016802,RIGHT_SHOULDER,-0.07961976528167725,-0.5648519396781921,-0.1364649087190628,0.9999783635139465
0.016802,LEFT_ELBOW,0.09544429183006287,-0.3340180218219757,0.14337238669395447,0.523966372013092
0.016802,RIGHT_ELBOW,-0.26858142018318176,-0.3514999747276306,-0.20781666040420532,0.9881607294082642
0.016802,LEFT_WRIST,0.2288794219493866,-0.24193213880062103,0.2030373513698578,0.851771354675293
0.016802,RIGHT_WRIST,-0.21607732772827148,-0.1787029504776001,-0.2683800756931305,0.956005871295929
0.016802,LEFT_PINKY,0.2525864243507385,-0.23405961692333221,0.21930302679538727,0.8732999563217163
0.016802,RIGHT_PINKY,-0.17853575944900513,-0.14925190806388855,-0.3301374018192291,0.9474565982818604
0.016802,LEFT_INDEX,0.2598119080066681,-0.24571077525615692,0.19907251000404358,0.8858692646026611
0.016802,RIGHT_INDEX,-0.11064772307872772,-0.17773909866809845,-0.3270968198776245,0.9510281085968018
0.016802,LEFT_THUMB,0.24677544832229614,-0.22380834817886353,0.19593635201454163,0.865732729434967
0.016802,RIGHT_THUMB,-0.1884250044822693,-0.18338428437709808,-0.27638131380081177,0.9332596659660339
0.016802,LEFT_HIP,0.051315777003765106,-0.0011948328465223312,0.11194097995758057,0.9999767541885376
0.016802,RIGHT_HIP,-0.04817190766334534,-0.002893665339797735,-0.10983370244503021,0.9999908208847046
0.016802,LEFT_KNEE,-0.028072526678442955,0.34412190318107605,0.20099933445453644,0.6987783908843994
0.016802,RIGHT_KNEE,0.1000659167766571,0.30295976996421814,-0.17829790711402893,0.9982247352600098
0.016802,LEFT_ANKLE,-0.2530643939971924,0.5189255475997925,0.44602108001708984,0.7229549288749695
0.016802,RIGHT_ANKLE,0.14804185926914215,0.6649712920188904,-0.049360111355781555,0.9984989166259766
0.016802,LEFT_HEEL,-0.2980809509754181,0.5379113554954529,0.4784736633300781,0.8141948580741882
0.016802,RIGHT_HEEL,0.15705357491970062,0.6945689916610718,-0.07222522795200348,0.9935081005096436
0.016802,LEFT_FOOT_INDEX,-0.2504154443740845,0.6014926433563232,0.5011805295944214,0.7938124537467957
0.016802,RIGHT_FOOT_INDEX,0.25847429037094116,0.7019721865653992,-0.1399761140346527,0.9967427849769592
0.033604,NOSE,0.14358100295066833,-0.551816463470459,-0.24485647678375244,0.9992718696594238
0.033604,LEFT_EYE_INNER,0.1429036259651184,-0.5826324820518494,-0.2406175285577774,0.9990409016609192
0.033604,LEFT_EYE,0.14516933262348175,-0.5833630561828613,-0.22862553596496582,0.9991823434829712
0.033604,LEFT_EYE_OUTER,0.1441231071949005,-0.5837618708610535,-0.2326889932155609,0.9994180202484131
0.033604,RIGHT_EYE_INNER,0.13717061281204224,-0.5952505469322205,-0.28080570697784424,0.9993718266487122
0.033604,RIGHT_EYE,0.13824176788330078,-0.5921490788459778,-0.2945590317249298,0.9995585083961487
0.033604,RIGHT_EYE_OUTER,0.14299219846725464,-0.5812948942184448,-0.27301084995269775,0.9996365904808044
0.033604,LEFT_EAR,0.09087806195020676,-0.6079590916633606,-0.1358056366443634,0.9997477531433105
0.033604,RIGHT_EAR,0.02216772548854351,-0.5644258856773376,-0.25669756531715393,0.9994388818740845
0.033604,MOUTH_LEFT,0.13182665407657623,-0.5543259978294373,-0.19209109246730804,0.9996798634529114
0.033604,MOUTH_RIGHT,0.1143166646361351,-0.521837055683136,-0.2540023624897003,0.9997479915618896
0.033604,LEFT_SHOULDER,0.09242917597293854,-0.47985541820526123,0.04134173318743706,0.999945342540741
0.033604,RIGHT_SHOULDER,-0.09086111187934875,-0.5642555952072144,-0.1352049857378006,0.9999791979789734
0.033604,LEFT_ELBOW,0.09437245875597,-0.33322837948799133,0.14139080047607422,0.5076212286949158
0.033604,RIGHT_ELBOW,-0.2735517621040344,-0.3347552418708801,-0.19359774887561798,0.9880362153053284
0.033604,LEFT_WRIST,0.21627548336982727,-0.23632460832595825,0.17929241061210632,0.8494569063186646
0.033604,RIGHT_WRIST,-0.2181517481803894,-0.15857680141925812,-0.23849599063396454,0.9564911127090454
0.033604,LEFT_PINKY,0.23572340607643127,-0.2282423973083496,0.19046367704868317,0.8722113966941833
0.033604,RIGHT_PINKY,-0.17995917797088623,-0.13367193937301636,-0.2973962724208832,0.9476787447929382
0.033604,LEFT_INDEX,0.23826347291469574,-0.23749849200248718,0.1680266410112381,0.8847900032997131
0.033604,RIGHT_INDEX,-0.11574479937553406,-0.16813091933727264,-0.2961503565311432,0.9510912299156189
0.033604,LEFT_THUMB,0.23158760368824005,-0.21819248795509338,0.17310695350170135,0.8643115758895874
0.033604,RIGHT_THUMB,-0.1918613463640213,-0.16563743352890015,-0.24661581218242645,0.9331846237182617
0.033604,LEFT_HIP,0.05136875808238983,-0.0016970457509160042,0.11029212921857834,0.9999778270721436
0.033604,RIGHT_HIP,-0.04825637489557266,-0.0022961378563195467,-0.10804950445890427,0.999991238117218
0.033604,LEFT_KNEE,-0.014862975105643272,0.3467457592487335,0.19911906123161316,0.7110352516174316
0.033604,RIGHT_KNEE,0.08727848529815674,0.3108932375907898,-0.15900936722755432,0.9981226921081543
0.033604,LEFT_ANKLE,-0.25522372126579285,0.5115975141525269,0.4343823194503784,0.7393991947174072
0.033604,RIGHT_ANKLE,0.12343394756317139,0.6752663850784302,-0.026443438604474068,0.9985046982765198
0.033604,LEFT_HEEL,-0.3012731373310089,0.5304771661758423,0.46646663546562195,0.8229351043701172
0.033604,RIGHT_HEEL,0.13140664994716644,0.7051038146018982,-0.04934641346335411,0.9933174848556519
0.033604,LEFT_FOOT_INDEX,-0.25787433981895447,0.5986444354057312,0.48197972774505615,0.8081960082054138
0.033604,RIGHT_FOOT_INDEX,0.2302449494600296,0.7147114872932434,-0.12701503932476044,0.9967922568321228
0.050407,NOSE,0.13920699059963226,-0.5544171929359436,-0.24459794163703918,0.9993245005607605
0.050407,LEFT_EYE_INNER,0.13934104144573212,-0.5844654440879822,-0.23973549902439117,0.9991126656532288
0.050407,LEFT_EYE,0.1416126787662506,-0.5853495001792908,-0.22784171998500824,0.9992429614067078
0.050407,LEFT_EYE_OUTER,0.14053894579410553,-0.5855790972709656,-0.2317924052476883,0.9994613528251648
0.050407,RIGHT_EYE_INNER,0.13259878754615784,-0.5977892279624939,-0.27972471714019775,0.9994168877601624
0.050407,RIGHT_EYE,0.13360993564128876,-0.5947698354721069,-0.2933453917503357,0.9995900988578796
0.050407,RIGHT_EYE_OUTER,0.13859711587429047,-0.583624541759491,-0.2720212936401367,0.9996626973152161
0.050407,LEFT_EAR,0.08800987899303436,-0.6085100769996643,-0.13282354176044464,0.9997646808624268
0.050407,RIGHT_EAR,0.0156254842877388,-0.566071093082428,-0.25254303216934204,0.9994763135910034
0.050407,MOUTH_LEFT,0.12726813554763794,-0.5562834143638611,-0.19102147221565247,0.9996978640556335
0.050407,MOUTH_RIGHT,0.10931738466024399,-0.5242908000946045,-0.2527408003807068,0.999761700630188
0.050407,LEFT_SHOULDER,0.09053000062704086,-0.48211750388145447,0.0461660735309124,0.9999476075172424
0.050407,RIGHT_SHOULDER,-0.09858278185129166,-0.5625859498977661,-0.13024429976940155,0.9999798536300659
0.050407,LEFT_ELBOW,0.09500539302825928,-0.33237555623054504,0.13450771570205688,0.5019630789756775
0.050407,RIGHT_ELBOW,-0.2732597291469574,-0.3141186833381653,-0.18075448274612427,0.9882065057754517
0.050407,LEFT_WRIST,0.2125513106584549,-0.22182142734527588,0.15654167532920837,0.8535298705101013
0.050407,RIGHT_WRIST,-0.21819745004177094,-0.14196836948394775,-0.22284525632858276,0.9585970044136047
0.050407,LEFT_PINKY,0.23046064376831055,-0.21190455555915833,0.1639147698879242,0.8754147291183472
0.050407,RIGHT_PINKY,-0.18026448786258698,-0.12066220492124557,-0.28072062134742737,0.9499340653419495
0.050407,LEFT_INDEX,0.23129980266094208,-0.21954607963562012,0.14524301886558533,0.8876715302467346
0.050407,RIGHT_INDEX,-0.11895531415939331,-0.15837208926677704,-0.28040674328804016,0.9531511664390564
0.050407,LEFT_THUMB,0.22643229365348816,-0.2033315896987915,0.14929194748401642,0.8675452470779419
0.050407,RIGHT_THUMB,-0.1926664263010025,-0.15052537620067596,-0.23105785250663757,0.9358015656471252
0.050407,LEFT_HIP,0.05150517821311951,-0.002022026339545846,0.10919492691755295,0.9999781847000122
0.050407,RIGHT_HIP,-0.048432692885398865,-0.001900523086078465,-0.1068509966135025,0.9999912977218628
0.050407,LEFT_KNEE,-0.006102835293859243,0.3464338183403015,0.19811274111270905,0.7193037867546082
0.050407,RIGHT_KNEE,0.08611562103033066,0.3117784857749939,-0.14300157129764557,0.9979159832000732
0.050407,LEFT_ANKLE,-0.2559981644153595,0.5026714205741882,0.4307200610637665,0.749436616897583
0.050407,RIGHT_ANKLE,0.09964083135128021,0.6804198622703552,-0.007737644482403994,0.998450517654419
0.050407,LEFT_HEEL,-0.30262818932533264,0.5213410258293152,0.46286672353744507,0.8269763588905334
0.050407,RIGHT_HEEL,0.10472610592842102,0.7111521363258362,-0.030738158151507378,0.9927947521209717
0.050407,LEFT_FOOT_INDEX,-0.2626552879810333,0.5905083417892456,0.4778550863265991,0.8187663555145264
0.050407,RIGHT_FOOT_INDEX,0.20314015448093414,0.7201216220855713,-0.10906704515218735,0.9967348575592041
0.067209,NOSE,0.1406795084476471,-0.5637750029563904,-0.2450220137834549,0.9993581771850586
0.067209,LEFT_EYE_INNER,0.14120589196681976,-0.5935211777687073,-0.24009542167186737,0.9991558194160461
0.067209,LEFT_EYE,0.14292345941066742,-0.5946411490440369,-0.22828981280326843,0.9992794990539551
0.067209,LEFT_EYE_OUTER,0.1418462097644806,-0.5946148633956909,-0.23213867843151093,0.9994871616363525
0.067209,RIGHT_EYE_INNER,0.13494931161403656,-0.6069434881210327,-0.27998924255371094,0.999444305896759
0.067209,RIGHT_EYE,0.1358206421136856,-0.6041556000709534,-0.29347583651542664,0.9996100664138794
0.067209,RIGHT_EYE_OUTER,0.14167149364948273,-0.5920425653457642,-0.27230504155158997,0.9996803402900696
0.067209,LEFT_EAR,0.08936718851327896,-0.6162081360816956,-0.1360955536365509,0.9997707009315491
0.067209,RIGHT_EAR,0.017670175060629845,-0.5727511644363403,-0.2576011121273041,0.9995002150535583
0.067209,MOUTH_LEFT,0.12923593819141388,-0.564655601978302,-0.1915990114212036,0.999703586101532
0.067209,MOUTH_RIGHT,0.11133348196744919,-0.532102108001709,-0.25347742438316345,0.9997687339782715
0.067209,LEFT_SHOULDER,0.09073909372091293,-0.48810112476348877,0.04240942746400833,0.999949038028717
0.067209,RIGHT_SHOULDER,-0.0950407013297081,-0.5581250190734863,-0.13719376921653748,0.9999805092811584
0.067209,LEFT_ELBOW,0.0981149822473526,-0.32654866576194763,0.11937110871076584,0.48739731311798096
0.067209,RIGHT_ELBOW,-0.2546193301677704,-0.2848888337612152,-0.18240302801132202,0.9886764883995056
0.067209,LEFT_WRIST,0.2070746272802353,-0.19671641290187836,0.13583262264728546,0.8499267101287842
0.067209,RIGHT_WRIST,-0.20470477640628815,-0.11343840509653091,-0.21213404834270477,0.9617080092430115
0.067209,LEFT_PINKY,0.22046490013599396,-0.1840028315782547,0.14997613430023193,0.8722708821296692
0.067209,RIGHT_PINKY,-0.16751591861248016,-0.09489668160676956,-0.2665197253227234,0.9533230662345886
0.067209,LEFT_INDEX,0.22085583209991455,-0.19087760150432587,0.12911930680274963,0.8845168948173523
0.067209,RIGHT_INDEX,-0.11202439665794373,-0.1364002525806427,-0.2646031975746155,0.9562847018241882
0.067209,LEFT_THUMB,0.21940629184246063,-0.1779075413942337,0.12834540009498596,0.8639893531799316
0.067209,RIGHT_THUMB,-0.18183158338069916,-0.12438484281301498,-0.2191506028175354,0.9397856593132019
0.067209,LEFT_HIP,0.05151239037513733,-0.0020252964459359646,0.10694144666194916,0.999976396560669
0.067209,RIGHT_HIP,-0.04845161363482475,-0.0018836773233488202,-0.10465594381093979,0.9999903440475464
0.067209,LEFT_KNEE,0.03808986768126488,0.3548677861690521,0.17339052259922028,0.7188841700553894
0.067209,RIGHT_KNEE,0.08558856695890427,0.3082754909992218,-0.11428801715373993,0.9960775375366211
0.067209,LEFT_ANKLE,-0.23755601048469543,0.49420827627182007,0.3855186104774475,0.7450718283653259
0.067209,RIGHT_ANKLE,0.05711223930120468,0.6793577075004578,0.06490305066108704,0.9973830580711365
0.067209,LEFT_HEEL,-0.2898540496826172,0.5096904635429382,0.41614627838134766,0.8192663788795471
0.067209,RIGHT_HEEL,0.0570715107023716,0.709522008895874,0.04633522778749466,0.9883838891983032
0.067209,LEFT_FOOT_INDEX,-0.2567431926727295,0.5815223455429077,0.43311747908592224,0.8206135630607605
0.067209,RIGHT_FOOT_INDEX,0.14581555128097534,0.7234199047088623,-0.015829723328351974,0.9951131939888
0.084011,NOSE,0.1422402262687683,-0.5703597664833069,-0.25519588589668274,0.9993480443954468
0.084011,LEFT_EYE_INNER,0.14314204454421997,-0.5996465682983398,-0.2500614523887634,0.9991258978843689
0.084011,LEFT_EYE,0.14423918724060059,-0.6008424758911133,-0.2382963001728058,0.9992538690567017
0.084011,LEFT_EYE_OUTER,0.14318779110908508,-0.6006293892860413,-0.2420523315668106,0.9994716644287109
0.084011,RIGHT_EYE_INNER,0.13701964914798737,-0.6131036877632141,-0.2892136871814728,0.9994227290153503
0.084011,RIGHT_EYE,0.13768254220485687,-0.6103239059448242,-0.3022845685482025,0.9995945692062378
0.084011,RIGHT_EYE_OUTER,0.1441510021686554,-0.5977774262428284,-0.2815868854522705,0.9996709227561951
0.084011,LEFT_EAR,0.09028495103120804,-0.6201856732368469,-0.15145719051361084,0.9997556209564209
0.084011,RIGHT_EAR,0.019166408106684685,-0.5759466886520386,-0.2728007733821869,0.9994809627532959
0.084011,MOUTH_LEFT,0.1304571032524109,-0.5705139636993408,-0.2025829553604126,0.9996867179870605
0.084011,MOUTH_RIGHT,0.11342772096395493,-0.537804365158081,-0.2643497586250305,0.9997580051422119
0.084011,LEFT_SHOULDER,0.09143036603927612,-0.4928866922855377,0.02172764204442501,0.9999500513076782
0.084011,RIGHT_SHOULDER,-0.0940210223197937,-0.551760196685791,-0.15084752440452576,0.9999805092811584
0.084011,LEFT_ELBOW,0.10440628975629807,-0.3263298273086548,0.09780113399028778,0.4715219736099243
0.084011,RIGHT_ELBOW,-0.24824681878089905,-0.2731281518936157,-0.18397533893585205,0.9888895153999329
0.084011,LEFT_WRIST,0.2034132331609726,-0.18260516226291656,0.1271965652704239,0.8417463898658752
0.084011,RIGHT_WRIST,-0.19317878782749176,-0.09680625796318054,-0.21797946095466614,0.9642238020896912
0.084011,LEFT_PINKY,0.21336740255355835,-0.16555580496788025,0.145795539021492,0.8639910817146301
0.084011,RIGHT_PINKY,-0.15426388382911682,-0.07749653607606888,-0.2726699709892273,0.9558130502700806
0.084011,LEFT_INDEX,0.21226653456687927,-0.16949449479579926,0.127202570438385,0.8765601515769958
0.084011,RIGHT_INDEX,-0.09863539785146713,-0.1190212219953537,-0.2693954408168793,0.9585992097854614
0.084011,LEFT_THUMB,0.214546337723732,-0.16162653267383575,0.12058696150779724,0.8551667332649231
0.084011,RIGHT_THUMB,-0.17035946249961853,-0.10794933885335922,-0.22435790300369263,0.9425202012062073
0.084011,LEFT_HIP,0.051537733525037766,-0.0024289677385240793,0.10300526767969131,0.9999668002128601
0.084011,RIGHT_HIP,-0.04849865660071373,-0.0014064203714951873,-0.10079066455364227,0.9999856948852539
0.084011,LEFT_KNEE,0.031268857419490814,0.35651013255119324,0.17364200949668884,0.6816304326057434
0.084011,RIGHT_KNEE,0.08633744716644287,0.3083537220954895,-0.10111682862043381,0.9858022332191467
0.084011,LEFT_ANKLE,-0.23726248741149902,0.46644458174705505,0.3933154046535492,0.6981154084205627
0.084011,RIGHT_ANKLE,0.014300774782896042,0.6764646172523499,0.1185237243771553,0.9869979619979858
0.084011,LEFT_HEEL,-0.2874062955379486,0.47824251651763916,0.42486199736595154,0.7763499617576599
0.084011,RIGHT_HEEL,0.009065329097211361,0.7071552872657776,0.1049373522400856,0.9637966752052307
0.084011,LEFT_FOOT_INDEX,-0.2664368450641632,0.54679936170578,0.4456506371498108,0.7839034199714661
0.084011,RIGHT_FOOT_INDEX,0.08792602270841599,0.7238589525222778,0.05982450023293495,0.9806991219520569
0.100813,NOSE,0.14324936270713806,-0.5721625089645386,-0.25498831272125244,0.9992793202400208
0.100813,LEFT_EYE_INNER,0.14423270523548126,-0.6021480560302734,-0.2499457448720932,0.998977780342102
0.100813,LEFT_EYE,0.1455758661031723,-0.6032649278640747,-0.23821529746055603,0.999122142791748
0.100813,LEFT_EYE_OUTER,0.14453375339508057,-0.6031063795089722,-0.24202166497707367,0.999382734298706
0.100813,RIGHT_EYE_INNER,0.1381937563419342,-0.6142851710319519,-0.2891835868358612,0.9993158578872681
0.100813,RIGHT_EYE,0.1389516443014145,-0.6116994619369507,-0.3022930920124054,0.9995126128196716
0.100813,RIGHT_EYE_OUTER,0.14486931264400482,-0.5990180373191833,-0.28161969780921936,0.9996109008789062
0.100813,LEFT_EAR,0.08502468466758728,-0.6246379613876343,-0.15590764582157135,0.9997039437294006
0.100813,RIGHT_EAR,0.020200952887535095,-0.5760082006454468,-0.2779020369052887,0.9993888139724731
0.100813,MOUTH_LEFT,0.13156569004058838,-0.5733570456504822,-0.2029736042022705,0.999631404876709
0.100813,MOUTH_RIGHT,0.11364367604255676,-0.5391395092010498,-0.26506516337394714,0.9997159838676453
0.100813,LEFT_SHOULDER,0.08369531482458115,-0.49901920557022095,0.013563422486186028,0.9999513626098633
0.100813,RIGHT_SHOULDER,-0.09469769895076752,-0.5433807969093323,-0.16002078354358673,0.9999796152114868
0.100813,LEFT_ELBOW,0.10132300108671188,-0.326955646276474,0.08669302612543106,0.44348907470703125
0.100813,RIGHT_ELBOW,-0.24183279275894165,-0.2653150260448456,-0.19552293419837952,0.988475501537323
0.100813,LEFT_WRIST,0.18612916767597198,-0.17053750157356262,0.11706507951021194,0.8133606314659119
0.100813,RIGHT_WRIST,-0.17806348204612732,-0.08987933397293091,-0.22273384034633636,0.9646894931793213
0.100813,LEFT_PINKY,0.19242742657661438,-0.1484271138906479,0.14300422370433807,0.8377509713172913
0.100813,RIGHT_PINKY,-0.1371576339006424,-0.0703258290886879,-0.27789750695228577,0.9549441337585449
0.100813,LEFT_INDEX,0.19073662161827087,-0.1488487869501114,0.12284021824598312,0.8512625098228455
0.100813,RIGHT_INDEX,-0.08124241232872009,-0.11193529516458511,-0.27294179797172546,0.9577374458312988
0.100813,LEFT_THUMB,0.19688363373279572,-0.14632025361061096,0.11055131256580353,0.8270630836486816
0.100813,RIGHT_THUMB,-0.15484601259231567,-0.10089408606290817,-0.22853252291679382,0.9400580525398254
0.100813,LEFT_HIP,0.05159338191151619,-0.0038729270454496145,0.10133151710033417,0.9999476075172424
0.100813,RIGHT_HIP,-0.04859623312950134,-1.3812788893119432e-05,-0.09924695640802383,0.9999738335609436
0.100813,LEFT_KNEE,0.04480467736721039,0.356687992811203,0.17461375892162323,0.6299720406532288
0.100813,RIGHT_KNEE,0.07953733205795288,0.31011590361595154,-0.09165754169225693,0.9586291313171387
0.100813,LEFT_ANKLE,-0.14865130186080933,0.5094079375267029,0.3988990783691406,0.6423273086547852
0.100813,RIGHT_ANKLE,-0.029347071424126625,0.6629856824874878,0.14482921361923218,0.9496712684631348
0.100813,LEFT_HEEL,-0.1892959475517273,0.5291634798049927,0.43032410740852356,0.7170528769493103
0.100813,RIGHT_HEEL,-0.03738744929432869,0.6916624903678894,0.13264064490795135,0.9054012298583984
0.100813,LEFT_FOOT_INDEX,-0.1799280047416687,0.5946552157402039,0.4518119692802429,0.7292649745941162
0.100813,RIGHT_FOOT_INDEX,0.038581907749176025,0.716825544834137,0.09918520599603653,0.9371176958084106
0.117616,NOSE,0.14362451434135437,-0.5712870955467224,-0.2601523697376251,0.9992071390151978
0.117616,LEFT_EYE_INNER,0.14495861530303955,-0.6014660596847534,-0.2557269036769867,0.9988285899162292
0.117616,LEFT_EYE,0.14649994671344757,-0.6024953126907349,-0.24425846338272095,0.9989975094795227
0.117616,LEFT_EYE_OUTER,0.14543931186199188,-0.602426290512085,-0.2481505423784256,0.9992929697036743
0.117616,RIGHT_EYE_INNER,0.13876770436763763,-0.6134627461433411,-0.29491832852363586,0.9992026686668396
0.117616,RIGHT_EYE,0.13940545916557312,-0.6108201146125793,-0.30826297402381897,0.9994343519210815
0.117616,RIGHT_EYE_OUTER,0.14521394670009613,-0.5983321070671082,-0.28763675689697266,0.9995523691177368
0.117616,LEFT_EAR,0.08256733417510986,-0.6245884895324707,-0.16788838803768158,0.9996530413627625
0.117616,RIGHT_EAR,0.021187234669923782,-0.5751488208770752,-0.29074668884277344,0.9993028044700623
0.117616,MOUTH_LEFT,0.13227611780166626,-0.5726996064186096,-0.20965540409088135,0.9995864033699036
0.117616,MOUTH_RIGHT,0.11443401873111725,-0.5385059714317322,-0.2726534605026245,0.9996841549873352
0.117616,LEFT_SHOULDER,0.08038225024938583,-0.4979487955570221,-0.0019245416624471545,0.9999532699584961
0.117616,RIGHT_SHOULDER,-0.0944228321313858,-0.5323502421379089,-0.17330217361450195,0.9999794363975525
0.117616,LEFT_ELBOW,0.09942559897899628,-0.31508180499076843,0.05799408257007599,0.4260742664337158
0.117616,RIGHT_ELBOW,-0.22958515584468842,-0.24388109147548676,-0.20929913222789764,0.9885689616203308
0.117616,LEFT_WRIST,0.1744612604379654,-0.13568446040153503,0.06302931904792786,0.7893543243408203
0.117616,RIGHT_WRIST,-0.1442824751138687,-0.06395590305328369,-0.22540241479873657,0.9652097225189209
0.117616,LEFT_PINKY,0.17780521512031555,-0.10899128764867783,0.07653842121362686,0.8149359226226807
0.117616,RIGHT_PINKY,-0.09682973474264145,-0.04249423369765282,-0.2818242013454437,0.9542986750602722
0.117616,LEFT_INDEX,0.17473700642585754,-0.10971114039421082,0.05953464284539223,0.8287792801856995
0.117616,RIGHT_INDEX,-0.04194268956780434,-0.08795998990535736,-0.27806589007377625,0.9570170640945435
0.117616,LEFT_THUMB,0.18389654159545898,-0.11058391630649567,0.05588192492723465,0.8016046285629272
0.117616,RIGHT_THUMB,-0.11889885365962982,-0.07628866285085678,-0.2322961390018463,0.9377978444099426
0.117616,LEFT_HIP,0.05213242024183273,-0.004820754751563072,0.1006852313876152,0.9999436140060425
0.117616,RIGHT_HIP,-0.049209561198949814,0.0008216238347813487,-0.0987105742096901,0.9999711513519287
0.117616,LEFT_KNEE,0.0818818211555481,0.365674763917923,0.1763637661933899,0.6012439727783203
0.117616,RIGHT_KNEE,0.06503725051879883,0.32343730330467224,-0.08854354172945023,0.9528721570968628
0.117616,LEFT_ANKLE,-0.08284386247396469,0.5549857020378113,0.4002629816532135,0.6117678880691528
